Longitude,Latitude,Field,Dataset,Product,Obj. Id,Swth Wdth(m),Distance(m),Duration(s),Track(deg),Elevation(m),Area Count,Time,Y Offset(m),Pass Num,Speed(km/h),Hex Shaft Er(%),Good Ride(%),DF Gauge W(N),DF Margin(N),Good Contact(%),Tgt Rate(ksds/ha),Soil OM(%),Soil Mois(%),Furr Qual(%),Clean Furr(%),Soil Temp(°C),Singulation(%),Skips(%),Doubles(%),Proper Spacing(%),Spac Vartn(%),Yield Loss(L/ha),Rt Apd Ct(ksds/ha),SeedFlow(ksds/s),Active Rows((1)),Seed Space(cm),Prod(ha/h),Date,Sing Qual,Rate Qual
142.128892,-36.74397574,V51,field_map_2022_04_01_000,Timok,6757,24.38,2.207,1,65,133,On,1/04/2022,0,7,7.937,0,100,0,0,100,5281.9,2.96,33.92,88.55,91.92,27.79,97.4,2.6,0.1,100,31.4,0,595.95,0.06,64,4.404,19.37,1/04/2022,Good,Under Target
142.1289143,-36.74396734,V51,field_map_2022_04_01_000,Timok,6758,24.38,2.194,1,65,133,On,1/04/2022,0,7,7.934,0,100,0,0,100,5490.6,2.955,33.7,92,87.65,27.97,97.6,2.4,0.1,100,31.3,0,568.16,0.057,64,4.62,19.26,1/04/2022,Good,Under Target
142.1289367,-36.74395884,V51,field_map_2022_04_01_000,Timok,6759,24.38,2.207,1,65,133,On,1/04/2022,0,7,7.944,0,100,0,0,100,5651.5,2.97,33.92,93.35,88.97,27.97,97.5,2.5,0.1,100,31.8,0,576.82,0.058,64,4.55,19.37,1/04/2022,Good,Under Target
142.1289588,-36.74395034,V51,field_map_2022_04_01_000,Timok,6760,24.38,2.183,1,65,133,On,1/04/2022,0,7,7.92,0,100,0,0,100,5701.6,3.015,33.5,94.97,89.3,27.94,93.7,6.3,0.1,100,32.2,0,585.72,0.059,64,4.481,19.16,1/04/2022,Good,Under Target
142.1289824,-36.74394364,V51,field_map_2022_04_01_000,Timok,6761,24.38,2.212,1,64,133,On,1/04/2022,0,7,7.932,0,100,0,0,100,5617.1,2.98,33.48,92.55,90.7,27.72,97.2,2.8,0.1,100,32.1,0,574.49,0.057,64,4.569,19.41,1/04/2022,Good,Under Target
142.1290035,-36.74393324,V51,field_map_2022_04_01_000,Timok,6762,24.38,2.199,1,65,133,On,1/04/2022,0,7,7.921,0,100,0,0,100,5532,2.945,34.83,95.88,85.78,27.47,87.5,12.5,0.1,100,31.6,0,588.87,0.059,64,4.457,19.3,1/04/2022,Skip,Under Target
142.1290269,-36.74392664,V51,field_map_2022_04_01_000,Timok,6763,24.38,2.191,1,64,132.9,On,1/04/2022,0,7,7.936,0,100,0,0,100,5480.7,3.02,34.3,93.55,88.35,27.5,78.6,21.4,0.1,100,30.7,0,587.14,0.059,64,4.47,19.23,1/04/2022,Skip,Under Target
142.1290481,-36.74391634,V51,field_map_2022_04_01_000,Timok,6764,24.38,2.202,1,65,132.9,On,1/04/2022,0,7,7.931,0,100,0,0,100,5493.7,3.08,34.08,95.38,86.38,27.29,81.6,18.4,0.1,100,30.1,0,575.96,0.058,64,4.557,19.33,1/04/2022,Skip,Under Target
142.1290704,-36.74390784,V51,field_map_2022_04_01_000,Timok,6765,24.38,2.199,1,65,132.9,On,1/04/2022,0,7,7.937,0,100,0,0,100,5491,3.145,34.4,91.63,86.65,27.22,83.4,16.6,0.1,100,29.9,0,567.07,0.057,64,4.628,19.3,1/04/2022,Skip,Under Target
142.1290928,-36.74389944,V51,field_map_2022_04_01_000,Timok,6766,24.38,2.202,1,65,132.9,On,1/04/2022,0,7,7.939,0,100,0,0,100,5306.3,3.14,35.4,93.75,86.17,27.04,86.6,13.4,0.1,100,30.6,0,587.79,0.059,64,4.465,19.33,1/04/2022,Skip,Under Target
142.1291151,-36.74389104,V51,field_map_2022_04_01_000,Timok,6767,24.38,2.194,1,65,132.9,On,1/04/2022,0,7,7.926,0,100,0,0,100,5226.6,3.105,36.17,95.1,85.72,27.06,88.2,11.8,0.1,100,30.1,0,582.39,0.058,64,4.507,19.26,1/04/2022,Skip,Under Target
142.1291375,-36.74388254,V51,field_map_2022_04_01_000,Timok,6768,24.38,2.207,1,65,132.9,On,1/04/2022,0,7,7.928,0,100,0,0,100,5403.6,3.035,36.38,94.15,87.85,27.13,84.2,15.8,0.1,100,31,0,591.53,0.059,64,4.437,19.37,1/04/2022,Skip,Under Target
142.1291597,-36.74387404,V51,field_map_2022_04_01_000,Timok,6769,24.38,2.191,1,65,132.8,On,1/04/2022,0,7,7.924,0,100,0,0,100,5533.6,3.025,37.5,92.83,86.55,26.78,85.9,14.1,0.1,100,30.6,0,583.32,0.058,64,4.5,19.23,1/04/2022,Skip,Under Target
142.129182,-36.74386554,V51,field_map_2022_04_01_000,Timok,6770,24.38,2.199,1,65,132.8,On,1/04/2022,0,7,7.932,0,100,0,0,100,5616.3,3.09,37.17,95.35,83.05,26.47,88.2,11.8,0.1,100,31,0,601.28,0.06,64,4.365,19.3,1/04/2022,Skip,Under Target
142.1292055,-36.74385884,V51,field_map_2022_04_01_000,Timok,6771,24.38,2.204,1,64,132.8,On,1/04/2022,0,7,7.934,0,100,0,0,100,5567.2,3.13,36.7,95,87.22,27.06,90.1,9.9,0.1,100,30.8,0,594.18,0.059,64,4.417,19.34,1/04/2022,Skip,Under Target
142.1292277,-36.74385024,V51,field_map_2022_04_01_000,Timok,6772,24.38,2.196,1,64,132.8,On,1/04/2022,0,7,7.928,0,100,0,0,100,5549.6,3.07,36.17,92.95,87.15,27.42,91.5,8.5,0.1,100,31,0,599.08,0.06,64,4.381,19.27,1/04/2022,Skip,Under Target
142.1292488,-36.74383994,V51,field_map_2022_04_01_000,Timok,6773,24.38,2.194,1,65,132.8,On,1/04/2022,0,7,7.926,0,100,0,0,100,5615.5,3.045,36.58,92.72,89.1,27.06,90.7,9.3,0.1,100,30.6,0,590.42,0.059,64,4.445,19.26,1/04/2022,Skip,Under Target
142.1292723,-36.74383334,V51,field_map_2022_04_01_000,Timok,6774,24.38,2.199,1,64,132.7,On,1/04/2022,0,7,7.915,0,100,0,0,100,5704.4,3.04,35.55,93.13,86.95,27.01,90.7,9.3,0.1,100,30.1,0,587.12,0.059,64,4.47,19.3,1/04/2022,Skip,Under Target
142.1292934,-36.74382304,V51,field_map_2022_04_01_000,Timok,6775,24.38,2.194,1,65,132.7,On,1/04/2022,0,7,7.923,0,100,0,0,100,5833.2,3.07,34.58,93.25,87.58,27.08,91.5,8.5,0.1,100,30.3,0,591.06,0.059,64,4.441,19.26,1/04/2022,Skip,Under Target
142.1293157,-36.74381454,V51,field_map_2022_04_01_000,Timok,6776,24.38,2.199,1,65,132.7,On,1/04/2022,0,7,7.921,0,100,0,0,100,5957.3,3.115,35.98,94.35,86.38,26.88,90.2,9.8,0.1,100,30.6,0,585.73,0.059,64,4.481,19.3,1/04/2022,Skip,Under Target
142.129338,-36.74380604,V51,field_map_2022_04_01_000,Timok,6777,24.38,2.199,1,65,132.7,On,1/04/2022,0,7,7.931,0,100,0,0,100,5970.2,3.14,35.58,90.67,84.28,27.24,90.3,9.7,0.1,100,30.3,0,578.85,0.058,64,4.534,19.3,1/04/2022,Skip,Under Target
142.1293603,-36.74379754,V51,field_map_2022_04_01_000,Timok,6778,24.38,2.199,1,65,132.6,On,1/04/2022,0,7,7.934,0,100,0,0,100,5932.1,3.105,34.38,91.85,86.92,27.26,89,11,0.1,100,30.7,0,573.4,0.057,64,4.577,19.3,1/04/2022,Skip,Under Target
142.1293827,-36.74378904,V51,field_map_2022_04_01_000,Timok,6779,24.38,2.207,1,65,132.6,On,1/04/2022,0,7,7.939,0,100,0,0,100,5870,3.075,34.85,89.75,88.38,27.58,90.3,9.7,0.1,100,30.6,0,572,0.057,64,4.589,19.37,1/04/2022,Skip,Under Target
142.1294049,-36.74378054,V51,field_map_2022_04_01_000,Timok,6780,24.38,2.191,1,65,132.6,On,1/04/2022,0,7,7.931,0,100,0,0,100,5805,3.035,35.08,90.25,86.33,27.31,91,9,0.1,100,31,0,581.72,0.058,64,4.512,19.23,1/04/2022,Skip,Under Target
142.1294285,-36.74377394,V51,field_map_2022_04_01_000,Timok,6781,24.38,2.207,1,64,132.6,On,1/04/2022,0,7,7.936,0,100,0,0,100,5743.6,3.035,36.83,92.67,85.45,27.31,90.6,9.4,0.1,100,30.1,0,561.69,0.056,64,4.673,19.37,1/04/2022,Skip,Under Target
142.1294497,-36.74376354,V51,field_map_2022_04_01_000,Timok,6782,24.38,2.207,1,65,132.5,On,1/04/2022,0,7,7.936,0,100,0,0,100,5694.4,3.05,36.52,92.53,87.78,27.07,90.6,9.4,0.1,100,30.1,0,562.79,0.056,64,4.664,19.37,1/04/2022,Skip,Under Target
142.1294719,-36.74375504,V51,field_map_2022_04_01_000,Timok,6783,24.38,2.191,1,65,132.5,On,1/04/2022,0,7,7.939,0,100,0,0,100,5659.8,3.095,37.7,92.92,85.5,27.19,90.2,9.8,0.1,100,30.8,0,576.84,0.058,64,4.55,19.23,1/04/2022,Skip,Under Target
142.1294943,-36.74374664,V51,field_map_2022_04_01_000,Timok,6784,24.38,2.202,1,65,132.5,On,1/04/2022,0,7,7.939,0,100,0,0,100,5727.5,3.01,35.65,92.17,87.08,27.64,90.3,9.7,0.1,100,30.6,0,569.35,0.057,64,4.61,19.33,1/04/2022,Skip,Under Target
142.1295166,-36.74373814,V51,field_map_2022_04_01_000,Timok,6785,24.38,2.199,1,65,132.5,On,1/04/2022,0,7,7.928,0,100,0,0,100,5815.1,2.945,36.02,91.05,83.55,27.43,90.3,9.7,0.1,100,30.8,0,576.68,0.058,64,4.551,19.3,1/04/2022,Skip,Under Target
142.129539,-36.74372974,V51,field_map_2022_04_01_000,Timok,6786,24.38,2.202,1,65,132.5,On,1/04/2022,0,7,7.934,0,100,0,0,100,5770.2,2.895,36.15,92.47,88.53,27.78,90.7,9.3,0.1,100,30.6,0,573.62,0.057,64,4.576,19.33,1/04/2022,Skip,Under Target
142.1295613,-36.74372124,V51,field_map_2022_04_01_000,Timok,6787,24.38,2.199,1,65,132.4,On,1/04/2022,0,7,7.937,0,100,0,0,100,5589.8,2.92,36.4,90.5,87.92,27.78,91.1,8.9,0.1,100,31,0,588.61,0.059,64,4.459,19.3,1/04/2022,Skip,Under Target
142.1295848,-36.74371454,V51,field_map_2022_04_01_000,Timok,6788,24.38,2.204,1,64,132.4,On,1/04/2022,0,7,7.939,0,100,0,0,100,5507.9,2.93,36.9,88.2,88.42,27.71,89.4,10.6,0.1,100,30.5,0,568.91,0.057,64,4.614,19.34,1/04/2022,Skip,Under Target
142.1296059,-36.74370424,V51,field_map_2022_04_01_000,Timok,6789,24.38,2.194,1,65,132.4,On,1/04/2022,0,7,7.931,0,100,0,0,100,5463.6,2.93,36.42,91.47,88.1,27.49,90.6,9.4,0.1,100,30.6,0,575.77,0.058,64,4.559,19.26,1/04/2022,Skip,Under Target
142.1296294,-36.74369754,V51,field_map_2022_04_01_000,Timok,6790,24.38,2.204,1,64,132.4,On,1/04/2022,0,7,7.921,0,100,0,0,100,5435.4,2.93,36.3,92.47,88.4,27.6,90.4,9.6,0.1,100,30.6,0,576.58,0.058,64,4.552,19.34,1/04/2022,Skip,Under Target
142.1296517,-36.74368904,V51,field_map_2022_04_01_000,Timok,6791,24.38,2.199,1,64,132.3,On,1/04/2022,0,7,7.941,0,100,0,0,100,5444.9,2.99,36.95,92.05,87.05,27.99,90.4,9.6,0.1,100,30.6,0,574.81,0.057,64,4.566,19.3,1/04/2022,Skip,Under Target
142.129674,-36.74368044,V51,field_map_2022_04_01_000,Timok,6792,24.38,2.204,1,64,132.3,On,1/04/2022,0,7,7.942,0,100,0,0,100,5472.4,3.03,36.45,91.42,82.38,27.61,90.1,9.9,0.1,100,30.8,0,579.89,0.058,64,4.526,19.34,1/04/2022,Skip,Under Target
142.1296951,-36.74367014,V51,field_map_2022_04_01_000,Timok,6793,24.38,2.194,1,65,132.3,On,1/04/2022,0,7,7.944,0,100,0,0,100,5560.1,3.015,35.13,89.65,83.95,27.9,90.4,9.6,0.1,100,30.6,0,574.07,0.057,64,4.572,19.26,1/04/2022,Skip,Under Target
142.1297175,-36.74366174,V51,field_map_2022_04_01_000,Timok,6794,24.38,2.202,1,65,132.3,On,1/04/2022,0,7,7.931,0,100,0,0,100,5570.7,2.945,36.13,89.95,86.08,28.28,90.5,9.5,0.1,100,30.3,0,576.99,0.058,64,4.549,19.33,1/04/2022,Skip,Under Target
142.1297398,-36.74365324,V51,field_map_2022_04_01_000,Timok,6795,24.38,2.199,1,65,132.2,On,1/04/2022,0,7,7.932,0,100,0,0,100,5526.7,2.88,36.58,88.45,83,28.33,91.5,8.5,0.1,100,30.5,0,588.69,0.059,64,4.458,19.3,1/04/2022,Skip,Under Target
142.1297621,-36.74364484,V51,field_map_2022_04_01_000,Timok,6796,24.38,2.194,1,65,132.2,On,1/04/2022,0,7,7.928,0,100,0,0,100,5444.6,2.94,36.85,89.85,85.28,28.65,91.4,8.6,0.1,100,31,0,599.19,0.06,64,4.38,19.26,1/04/2022,Skip,Under Target
142.1297845,-36.74363624,V51,field_map_2022_04_01_000,Timok,6797,24.38,2.212,1,65,132.2,On,1/04/2022,0,7,7.936,0,100,0,0,100,5341.7,2.885,36.3,92.3,86.9,28.28,90.4,9.6,0.1,100,30.9,0,594.55,0.059,64,4.415,19.41,1/04/2022,Skip,Under Target
142.129808,-36.74362964,V51,field_map_2022_04_01_000,Timok,6798,24.38,2.199,1,64,132.2,On,1/04/2022,0,7,7.936,0,100,0,0,100,5184.3,2.89,36.83,93.83,88.53,28.61,90.8,9.2,0.1,100,30.8,0,599.25,0.06,64,4.38,19.3,1/04/2022,Skip,Under Target
142.1298291,-36.74361924,V51,field_map_2022_04_01_000,Timok,6799,24.38,2.199,1,65,132.2,On,1/04/2022,0,7,7.939,0,100,0,0,100,5209.7,2.85,37.3,92.33,87.9,28.42,91.7,8.3,0.1,100,30.5,0,601.38,0.06,64,4.364,19.3,1/04/2022,Skip,Under Target
142.1298526,-36.74361264,V51,field_map_2022_04_01_000,Timok,6800,24.38,2.199,1,64,132.1,On,1/04/2022,0,7,7.936,0,100,0,0,100,5423.6,2.8,36.6,89.75,87.7,28.47,90.6,9.4,0.1,100,30.6,0,594.01,0.059,64,4.419,19.3,1/04/2022,Skip,Under Target
142.1298748,-36.74360414,V51,field_map_2022_04_01_000,Timok,6801,24.38,2.191,1,64,132.1,On,1/04/2022,0,7,7.941,0,100,0,0,100,5635.3,2.805,37.08,91.72,86.25,28.4,90.4,9.6,0.1,100,30.8,0,600.75,0.06,64,4.369,19.23,1/04/2022,Skip,Under Target
142.1298972,-36.74359554,V51,field_map_2022_04_01_000,Timok,6802,24.38,2.212,1,64,132.1,On,1/04/2022,0,7,7.945,0,100,0,0,100,5845.4,2.815,36.02,89.75,86.95,28.67,90.4,9.6,0.1,100,30.3,0,593.98,0.059,64,4.419,19.41,1/04/2022,Skip,Under Target
142.1299195,-36.74358704,V51,field_map_2022_04_01_000,Timok,6803,24.38,2.199,1,64,132.1,On,1/04/2022,0,7,7.934,0,100,0,0,100,5993.8,2.87,35.52,90.2,82.78,28.83,90.1,9.9,0.1,100,30.9,0,596.84,0.06,64,4.398,19.3,1/04/2022,Skip,Under Target
142.1299408,-36.74357664,V51,field_map_2022_04_01_000,Timok,6804,24.38,2.215,1,65,132,On,1/04/2022,0,7,7.947,0,100,0,0,100,6144.5,2.915,34.42,91.92,86.17,29.14,90.4,9.6,0.1,100,30.3,0,586.89,0.059,64,4.472,19.44,1/04/2022,Skip,Under Target
142.129963,-36.74356824,V51,field_map_2022_04_01_000,Timok,6805,24.38,2.186,1,65,132,On,1/04/2022,0,7,7.928,0,100,0,0,100,6093.7,2.905,36.63,91.3,86.55,29.03,91.2,8.8,0.1,100,30.8,0,589.6,0.059,64,4.452,19.19,1/04/2022,Skip,Under Target
142.1299854,-36.74355974,V51,field_map_2022_04_01_000,Timok,6806,24.38,2.207,1,65,132,On,1/04/2022,0,7,7.944,0,100,0,0,100,5954.1,2.89,36.58,93.5,87.9,29.04,90.5,9.5,0.1,100,30.2,0,574.11,0.057,64,4.572,19.37,1/04/2022,Skip,Under Target
142.1300077,-36.74355124,V51,field_map_2022_04_01_000,Timok,6807,24.38,2.199,1,65,132,On,1/04/2022,0,7,7.929,0,100,0,0,100,5747.3,2.875,37.42,92.4,86.38,29.17,90.7,9.3,0.1,100,30.1,0,578.41,0.058,64,4.538,19.3,1/04/2022,Skip,Under Target
142.1300312,-36.74354464,V51,field_map_2022_04_01_000,Timok,6808,24.38,2.199,1,64,131.9,On,1/04/2022,0,7,7.945,0,100,0,0,100,5646.5,2.93,37.1,93.35,86.03,28.96,89.6,10.4,0.1,100,30.7,0,586.3,0.059,64,4.477,19.3,1/04/2022,Skip,Under Target
142.1300524,-36.74353434,V51,field_map_2022_04_01_000,Timok,6809,24.38,2.202,1,65,131.9,On,1/04/2022,0,7,7.926,0,100,0,0,100,5584.5,2.97,37.08,93.45,86.9,28.24,90.7,9.3,0.1,100,30.8,0,594.5,0.059,64,4.415,19.33,1/04/2022,Skip,Under Target
142.1300759,-36.74352774,V51,field_map_2022_04_01_000,Timok,6810,24.38,2.199,1,64,131.9,On,1/04/2022,0,7,7.931,0,100,0,0,100,5547.3,2.945,35.85,90.25,86.42,28.64,91.5,8.5,0.1,100,31,0,603.19,0.06,64,4.351,19.3,1/04/2022,Skip,Under Target
142.130097,-36.74351734,V51,field_map_2022_04_01_000,Timok,6811,24.38,2.199,1,65,131.9,On,1/04/2022,0,7,7.932,0,100,0,0,100,5647.6,2.97,37.13,91.75,82.6,28.74,91.8,8.2,0.1,100,30.3,0,590.96,0.059,64,4.441,19.3,1/04/2022,Skip,Under Target
142.1301205,-36.74351074,V51,field_map_2022_04_01_000,Timok,6812,24.38,2.199,1,64,131.8,On,1/04/2022,0,7,7.931,0,100,0,0,100,5857.6,3.035,37.15,91.33,82,28.9,91.7,8.3,0.1,100,30.8,0,596.64,0.06,64,4.399,19.3,1/04/2022,Skip,Under Target
142.1301428,-36.74350214,V51,field_map_2022_04_01_000,Timok,6813,24.38,2.204,1,64,131.8,On,1/04/2022,0,7,7.929,0,100,0,0,100,5990.6,2.995,34.33,89.03,85.72,29.08,90.8,9.2,0.1,100,30.8,0,595.15,0.06,64,4.41,19.34,1/04/2022,Skip,Under Target
142.1301649,-36.74349364,V51,field_map_2022_04_01_000,Timok,6814,24.38,2.183,1,64,131.7,On,1/04/2022,0,7,7.92,0,100,0,0,100,6020.6,2.895,35.42,86.95,82.1,29.1,90.6,9.4,0.1,100,30.8,0,596.76,0.06,64,4.398,19.16,1/04/2022,Skip,Under Target
142.1301873,-36.74348504,V51,field_map_2022_04_01_000,Timok,6815,24.38,2.212,1,64,131.7,On,1/04/2022,0,7,7.942,0,100,0,0,100,6071.9,2.845,34.33,89.55,83.03,29.43,91.7,8.3,0.1,100,31,0,606.04,0.061,64,4.331,19.41,1/04/2022,Skip,Under Target
142.1302084,-36.74347464,V51,field_map_2022_04_01_000,Timok,6816,24.38,2.199,1,65,131.7,On,1/04/2022,0,7,7.939,0,100,0,0,100,6080.8,2.86,35.4,89.08,83.97,29.61,90.7,9.3,0.1,100,30.8,0,604.63,0.06,64,4.341,19.3,1/04/2022,Skip,Under Target
142.1302308,-36.74346624,V51,field_map_2022_04_01_000,Timok,6817,24.38,2.202,1,65,131.7,On,1/04/2022,0,7,7.945,0,100,0,0,100,6005.4,2.89,36.3,90.42,81.95,29.35,90.8,9.2,0.1,100,30.8,0,610.61,0.061,64,4.298,19.33,1/04/2022,Skip,Under Target
142.1302532,-36.74345774,V51,field_map_2022_04_01_000,Timok,6818,24.38,2.207,1,65,131.6,On,1/04/2022,0,7,7.937,0,100,0,0,100,5929,2.865,35.38,89.3,85.45,29.49,90.6,9.4,0.1,100,30.8,0,615.71,0.062,64,4.263,19.37,1/04/2022,Skip,Under Target
142.1302755,-36.74344934,V51,field_map_2022_04_01_000,Timok,6819,24.38,2.194,1,65,131.6,On,1/04/2022,0,7,7.941,0,100,0,0,100,5737.4,2.815,35.65,90.85,83.6,29.42,90.9,9.1,0.1,100,30.8,0,618.95,0.062,64,4.241,19.26,1/04/2022,Skip,Under Target
142.1302979,-36.74344084,V51,field_map_2022_04_01_000,Timok,6820,24.38,2.207,1,65,131.6,On,1/04/2022,0,7,7.942,0,100,0,0,100,5644.7,2.82,35.67,91.13,85.08,29.46,90.8,9.2,0.1,100,30.8,0,618.01,0.062,64,4.247,19.37,1/04/2022,Skip,Under Target
142.1303214,-36.74343414,V51,field_map_2022_04_01_000,Timok,6821,24.38,2.204,1,64,131.5,On,1/04/2022,0,7,7.939,0,100,0,0,100,5622.2,2.855,35.23,91.83,85.95,29.49,90.8,9.2,0.1,100,30.8,0,614.56,0.061,64,4.271,19.34,1/04/2022,Skip,Under Target
142.1303425,-36.74342374,V51,field_map_2022_04_01_000,Timok,6822,24.38,2.199,1,65,131.5,On,1/04/2022,0,7,7.944,0,100,0,0,100,5585,2.92,35.95,90.03,83.1,29.63,91,9,0.1,100,30.1,0,593.86,0.059,64,4.42,19.3,1/04/2022,Skip,Under Target
142.1303648,-36.74341524,V51,field_map_2022_04_01_000,Timok,6823,24.38,2.199,1,65,131.5,On,1/04/2022,0,7,7.941,0,100,0,0,100,5525.3,2.955,36.52,89,84.65,29.68,90.7,9.3,0.1,100,30.6,0,596.25,0.06,64,4.402,19.3,1/04/2022,Skip,Under Target
142.1303871,-36.74340684,V51,field_map_2022_04_01_000,Timok,6824,24.38,2.194,1,65,131.5,On,1/04/2022,0,7,7.942,0,100,0,0,100,5485.2,2.975,37.02,92.05,83.63,29.6,90.7,9.3,0.1,100,30.6,0,591.16,0.059,64,4.44,19.26,1/04/2022,Skip,Under Target
142.1304095,-36.74339834,V51,field_map_2022_04_01_000,Timok,6825,24.38,2.207,1,65,131.4,On,1/04/2022,0,7,7.936,0,100,0,0,100,5487.5,3.07,37.2,91.88,84.78,29.33,90.3,9.7,0.1,100,30.6,0,589.04,0.059,64,4.456,19.37,1/04/2022,Skip,Under Target
142.1304331,-36.74339174,V51,field_map_2022_04_01_000,Timok,6826,24.38,2.207,1,64,131.4,On,1/04/2022,0,7,7.947,0,100,0,0,100,5537.6,3.055,35.65,91.2,86.7,29.43,90.2,9.8,0.1,100,30.6,0,588.27,0.059,64,4.462,19.37,1/04/2022,Skip,Under Target
142.1304542,-36.74338144,V51,field_map_2022_04_01_000,Timok,6827,24.38,2.194,1,65,131.3,On,1/04/2022,0,7,7.942,0,100,0,0,100,5468.4,3.055,35.83,95.3,88.2,29.17,89.2,10.8,0.1,100,30.7,0,587.65,0.059,64,4.466,19.26,1/04/2022,Skip,Under Target
142.1304766,-36.74337284,V51,field_map_2022_04_01_000,Timok,6828,24.38,2.212,1,65,131.3,On,1/04/2022,0,7,7.949,0,100,0,0,100,5426.6,3.035,36.3,94.85,85.85,29,90.7,9.3,0.1,100,30.1,0,581.83,0.058,64,4.511,19.41,1/04/2022,Skip,Under Target
142.1305001,-36.74336614,V51,field_map_2022_04_01_000,Timok,6829,24.38,2.204,1,64,131.2,On,1/04/2022,0,7,7.944,0,100,0,0,100,5554.9,3,35.75,93.75,88.83,29.26,91.4,8.6,0.1,100,30.8,0,596.5,0.06,64,4.4,19.34,1/04/2022,Skip,Under Target
142.1305213,-36.74335574,V51,field_map_2022_04_01_000,Timok,6830,24.38,2.207,1,65,131.2,On,1/04/2022,0,7,7.952,0,100,0,0,100,5770.4,3.01,36.7,95.88,86.17,29.39,90.5,9.5,0.1,100,30.8,0,598.89,0.06,64,4.383,19.37,1/04/2022,Skip,Under Target
142.1305448,-36.74334904,V51,field_map_2022_04_01_000,Timok,6831,24.38,2.204,1,64,131.1,On,1/04/2022,0,7,7.949,0,100,0,0,100,5955.5,3.01,37.25,94.67,87.42,29.42,91.7,8.3,0.1,100,30.8,0,595.51,0.06,64,4.407,19.34,1/04/2022,Skip,Under Target
142.130566,-36.74333874,V51,field_map_2022_04_01_000,Timok,6832,24.38,2.202,1,65,131.1,On,1/04/2022,0,7,7.953,0,100,0,0,100,6126.3,2.985,37.4,95.05,85.9,29.61,91,9,0.1,100,30.1,0,580.64,0.058,64,4.52,19.33,1/04/2022,Skip,Under Target
142.1305884,-36.74333024,V51,field_map_2022_04_01_000,Timok,6833,24.38,2.207,1,65,131,On,1/04/2022,0,7,7.955,0,100,0,0,100,6231.7,2.965,35.6,94.58,85.88,29.83,91.1,8.9,0.1,100,30.1,0,579.76,0.058,64,4.527,19.37,1/04/2022,Skip,Under Target
142.1306108,-36.74332174,V51,field_map_2022_04_01_000,Timok,6834,24.38,2.207,1,65,131,On,1/04/2022,0,7,7.957,0,100,0,0,100,6149.2,2.88,35.23,94.08,85.28,29.97,90.9,9.1,0.1,100,30.8,0,592.04,0.059,64,4.433,19.37,1/04/2022,Skip,Under Target
142.1306333,-36.74331324,V51,field_map_2022_04_01_000,Timok,6835,24.38,2.215,1,65,130.9,On,1/04/2022,0,7,7.963,0,100,0,0,100,6070.2,2.805,34.13,93.63,86.75,30.53,91.2,8.8,0.1,100,30.1,0,574.23,0.057,64,4.571,19.44,1/04/2022,Skip,Under Target
142.1306556,-36.74330464,V51,field_map_2022_04_01_000,Timok,6836,24.38,2.204,1,65,130.8,On,1/04/2022,0,7,7.96,0,100,0,0,100,5856.8,2.74,33.83,95.67,86.7,30.26,91.6,8.4,0.1,100,30.8,0,579.82,0.058,64,4.527,19.34,1/04/2022,Skip,Under Target
142.130678,-36.74329614,V51,field_map_2022_04_01_000,Timok,6837,24.38,2.207,1,65,130.8,On,1/04/2022,0,7,7.965,0,100,0,0,100,5705.9,2.715,34.08,96.22,87.2,29.85,90.8,9.2,0.1,100,30.6,0,570.56,0.057,64,4.6,19.37,1/04/2022,Skip,Under Target
142.1307004,-36.74328754,V51,field_map_2022_04_01_000,Timok,6838,24.38,2.212,1,65,130.7,On,1/04/2022,0,7,7.963,0,100,0,0,100,5596.4,2.795,35.52,96.2,87.13,29.57,89.8,10.2,0.1,100,30.5,0,562.43,0.056,64,4.667,19.41,1/04/2022,Skip,Under Target
142.1307228,-36.74327904,V51,field_map_2022_04_01_000,Timok,6839,24.38,2.207,1,65,130.7,On,1/04/2022,0,7,7.966,0,100,0,0,100,5365.4,2.81,35.05,94.65,88.45,29.71,89.6,10.4,0.1,100,30.7,0,568.33,0.057,64,4.618,19.37,1/04/2022,Skip,Under Target
142.1307452,-36.74327054,V51,field_map_2022_04_01_000,Timok,6840,24.38,2.207,1,65,130.6,On,1/04/2022,0,7,7.963,0,100,0,0,100,5403.7,2.82,35.92,93.75,89.55,29.5,90.6,9.4,0.1,100,30.6,0,569.97,0.057,64,4.605,19.37,1/04/2022,Skip,Under Target
142.1307676,-36.74326194,V51,field_map_2022_04_01_000,Timok,6841,24.38,2.212,1,65,130.5,On,1/04/2022,0,7,7.965,0,100,0,0,100,5494.9,2.9,35,92.28,88.03,29.18,90.8,9.2,0.1,100,30.1,0,565.68,0.057,64,4.64,19.41,1/04/2022,Skip,Under Target
142.13079,-36.74325344,V51,field_map_2022_04_01_000,Timok,6842,24.38,2.207,1,65,130.5,On,1/04/2022,0,7,7.958,0,100,0,0,100,5532.5,2.87,32.27,91.6,88.08,29.22,90.7,9.3,0.1,100,30.3,0,578.24,0.058,64,4.539,19.37,1/04/2022,Skip,Under Target
142.1308124,-36.74324504,V51,field_map_2022_04_01_000,Timok,6843,24.38,2.202,1,65,130.4,On,1/04/2022,0,7,7.96,0,100,0,0,100,5503.5,2.795,31.88,95.72,90.85,29.18,90.6,9.4,0.1,100,30.6,0,582.66,0.058,64,4.505,19.33,1/04/2022,Skip,Under Target
